CODE,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,"2,200"
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,67,67,67,68,-1,1.49%,"1,300"
KAPC,111,148,67,67,67,67,-,-,0
KAPC,111,148,68,68,68,67,1,1.47%,"3,000"
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,68,68,68,68,-,-,0
KAPC,111,148,63,63,63,68,-5,7.94%,500
KAPC,111,148,63,63,63,63,-,-,400
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,60,60,60,63,-3,5.00%,400
KAPC,111,148,60,60,60,60,-,-,0
KAPC,111,148,60,60,60,60,-,-,"2,000"
KAPC,111,148,60,60,60,60,-,-,0
KAPC,111,148,63,63,63,60,3,4.76%,"1,000"
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,63,63,63,63,-,-,0
KAPC,111,148,65,65,65,63,2,3.08%,"1,800"
KAPC,111,148,65,65,65,65,-,-,"1,000"
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,100
KAPC,111,148,65,65,65,65,-,-,400
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,900
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,66,66,66,65,1,1.52%,500
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,700
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,100
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,400
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,66,66,66,66,-,-,0
KAPC,111,148,65,65,65,66,-1,1.54%,500
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,300
KAPC,111,148,65,65,65,65,-,-,100
KAPC,111,148,65,65,65,65,-,-,0
KAPC,111,148,65,65,65,65,-,-,200
KAPC,111,148,65,66,65.5,65,0.5,0.76%,"17,400"
KAPC,111,148,70,70,70,65.5,4.5,6.43%,500
KAPC,111,148,77,77,77,70,7,9.09%,"1,000"
KAPC,111,148,80,84.5,83.5,77,6.5,7.78%,"2,900"
KAPC,111,148,83.5,91.5,88.5,83.5,5,5.65%,"3,000"
KAPC,111,148,88.5,88.5,88.5,88.5,-,-,0
KAPC,111,148,88,97,96,88.5,7.5,7.81%,"29,900"
KAPC,111,148,96,100,98.5,96,2.5,2.54%,"7,500"
KAPC,111,148,90,97,92.5,98.5,-6,6.49%,"9,500"
KAPC,111,148,85,85,85,92.5,-7.5,8.82%,100
KAPC,111,148,85,85,85,85,-,-,100
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,"1,400"
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,85,85,85,85,-,-,0
KAPC,111,148,80,80,80,85,-5,6.25%,0
KAPC,111,148,80,80,80,80,-,-,200
KAPC,111,148,80,80,80,80,-,-,300
KAPC,111,148,80,80,80,80,-,-,200
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,80,80,80,80,-,-,"1,800"
KAPC,111,148,80,80,80,80,-,-,0
KAPC,111,148,88,88,88,80,8,9.09%,"5,000"
KAPC,111,148,86,86,86,88,-2,2.33%,200
KAPC,111,148,90,90,90,86,4,4.44%,"2,000"
KAPC,111,148,90,90,90,90,-,-,0
KAPC,111,148,90,90,90,90,-,-,0
KAPC,111,148,86,86,86,90,-4,4.65%,100
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,85,87,85.5,86,-0.5,0.58%,"24,000"
KAPC,111,148,86,86,86,85.5,0.5,0.58%,"13,700"
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,600
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,"1,000"
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,500
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,400
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,86,86,86,86,-,-,0
KAPC,111,148,115,125,120,125,-5,4.17%,400
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,"1,000"
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,"1,000"
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,125,125,125,120,5,4.00%,300
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,120,120,120,125,-5,4.17%,100
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,"1,000"
KAPC,111,148,115,115,115,120,-5,4.35%,200
KAPC,111,148,115,115,115,115,-,-,200
KAPC,111,148,114,114,114,115,-1,0.88%,600
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,125,125,125,114,11,8.80%,600
KAPC,111,148,125,125,125,125,-,-,"11,200"
KAPC,111,148,125,125,125,125,-,-,800
KAPC,111,148,125,125,125,125,-,-,"2,400"
KAPC,111,148,125,125,125,125,-,-,600
KAPC,111,148,115,115,115,125,-10,8.70%,100
KAPC,111,148,125,125,125,115,10,8.00%,"1,000"
KAPC,111,148,123,123,123,125,-2,1.63%,700
KAPC,111,148,123,123,123,123,-,-,600
KAPC,111,148,123,123,123,123,-,-,0
KAPC,111,148,115,115,115,123,-8,6.96%,"2,400"
KAPC,111,148,115,115,115,115,-,-,0
KAPC,111,148,115,115,115,115,-,-,0
KAPC,111,148,115,115,115,115,-,-,0
KAPC,111,148,115,115,115,115,-,-,0
KAPC,111,148,123,123,123,115,8,6.50%,100
KAPC,111,148,123,123,123,123,-,-,0
KAPC,111,148,123,124,123,123,-,-,"4,900"
KAPC,111,148,123,123,123,123,-,-,0
KAPC,111,148,123,123,123,123,-,-,300
KAPC,111,148,123,123,123,123,-,-,200
KAPC,111,148,123,123,123,123,-,-,0
KAPC,111,148,123,123,123,123,-,-,0
KAPC,111,148,120,123,120,123,-3,2.50%,700
KAPC,111,148,120,120,120,120,-,-,300
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,123,123,123,120,3,2.44%,100
KAPC,111,148,123,123,123,123,-,-,0
KAPC,111,148,112,112,112,123,-11,9.82%,500
KAPC,111,148,112,112,112,112,-,-,0
KAPC,111,148,123,123,123,112,11,8.94%,"5,000"
KAPC,111,148,123,123,123,123,-,-,0
KAPC,111,148,112,112,112,123,-11,9.82%,100
KAPC,111,148,121,121,121,112,9,7.44%,200
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,"1,000"
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,114,114,114,121,-7,6.14%,100
KAPC,111,148,114,114,114,114,-,-,0
KAPC,111,148,120,121,120,114,6,5.00%,"1,000"
KAPC,111,148,121,121,121,120,1,0.83%,100
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,200
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,121,121,121,121,-,-,0
KAPC,111,148,115,116,115,121,-6,5.22%,"4,100"
KAPC,111,148,115,115,115,115,-,-,"1,600"
KAPC,111,148,115,115,115,115,-,-,"2,100"
KAPC,111,148,115,115,115,115,-,-,"1,400"
KAPC,111,148,115,115,115,115,-,-,0
KAPC,111,148,115,115,115,115,-,-,0
KAPC,111,148,115,121,117,115,2,1.71%,300
KAPC,111,148,118,118,118,117,1,0.85%,"6,900"
KAPC,111,148,121,121,121,118,3,2.48%,"3,100"
KAPC,111,148,115,116,115,121,-6,5.22%,"2,100"
KAPC,111,148,115,115,115,115,-,-,"2,000"
KAPC,111,148,116,116,116,115,1,0.86%,"3,100"
KAPC,111,148,116,116,116,116,-,-,0
KAPC,111,148,120,120,120,116,4,3.33%,600
KAPC,111,148,117,117,117,120,-3,2.56%,400
KAPC,111,148,120,120,120,117,3,2.50%,"7,200"
KAPC,111,148,120,120,120,120,-,-,500
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,400
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,124,124,124,120,4,3.23%,"2,700"
KAPC,111,148,124,124,124,124,-,-,0
KAPC,111,148,124,124,124,124,-,-,0
KAPC,111,148,124,124,124,124,-,-,0
KAPC,111,148,130,130,130,124,6,4.62%,"1,300"
KAPC,111,148,130,135,131,130,1,0.76%,"1,600"
KAPC,111,148,136,136,136,131,5,3.68%,500
KAPC,111,148,136,136,136,136,-,-,0
KAPC,111,148,130,130,130,136,-6,4.62%,500
KAPC,111,148,136,136,136,130,6,4.41%,100
KAPC,111,148,140,140,140,136,4,2.86%,600
KAPC,111,148,136,140,138,140,-2,1.45%,"1,000"
KAPC,111,148,148,148,148,138,10,6.76%,400
KAPC,111,148,148,148,148,148,-,-,0
KAPC,111,148,148,148,148,148,-,-,0
KAPC,111,148,147,147,147,148,-1,0.68%,200
KAPC,111,148,147,147,147,147,-,-,"1,300"
KAPC,111,148,147,147,147,147,-,-,"1,600"
KAPC,111,148,147,147,147,147,-,-,0
KAPC,111,148,144,144,144,147,-3,2.08%,300
KAPC,111,148,144,144,144,144,-,-,0
KAPC,111,148,144,144,144,144,-,-,0
KAPC,111,148,144,144,144,144,-,-,0
KAPC,111,148,144,144,144,144,-,-,0
KAPC,111,148,135,135,135,144,-9,6.67%,"1,200"
KAPC,111,148,135,135,135,135,-,-,0
KAPC,111,148,125,125,125,135,-10,8.00%,100
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,130,125,125,-,-,"3,400"
KAPC,111,148,130,130,130,125,5,3.85%,700
KAPC,111,148,130,130,130,130,-,-,"1,400"
KAPC,111,148,132,132,132,130,2,1.52%,"1,000"
KAPC,111,148,132,135,132,132,-,-,"2,600"
KAPC,111,148,135,135,135,132,3,2.22%,800
KAPC,111,148,139,139,139,135,4,2.88%,200
KAPC,111,148,135,135,135,139,-4,2.96%,"1,900"
KAPC,111,148,130,135,132,135,-3,2.27%,"1,000"
KAPC,111,148,132,132,132,132,-,-,100
KAPC,111,148,130,132,130,132,-2,1.54%,"1,100"
KAPC,111,148,132,132,132,130,2,1.52%,200
KAPC,111,148,132,132,132,132,-,-,0
KAPC,111,148,132,132,132,132,-,-,0
KAPC,111,148,132,132,132,132,-,-,0
KAPC,111,148,132,134,132,132,-,-,"1,600"
KAPC,111,148,132,132,132,132,-,-,0
KAPC,111,148,135,135,135,132,3,2.22%,"1,200"
KAPC,111,148,138,138,138,135,3,2.17%,600
KAPC,111,148,132,139,135,138,-3,2.22%,300
KAPC,111,148,132,135,133,135,-2,1.50%,400
KAPC,111,148,130,130,130,133,-3,2.31%,"1,000"
KAPC,111,148,139,139,139,130,9,6.47%,100
KAPC,111,148,139,139,139,139,-,-,0
KAPC,111,148,139,139,139,139,-,-,0
KAPC,111,148,139,139,139,139,-,-,0
KAPC,111,148,135,135,135,139,-4,2.96%,300
KAPC,111,148,139,139,139,135,4,2.88%,200
KAPC,111,148,138,139,138,139,-1,0.72%,300
KAPC,111,148,138,138,138,138,-,-,0
KAPC,111,148,138,138,138,138,-,-,200
KAPC,111,148,136,138,136,138,-2,1.47%,300
KAPC,111,148,136,136,136,136,-,-,"3,900"
KAPC,111,148,135,135,135,136,-1,0.74%,200
KAPC,111,148,135,135,135,135,-,-,0
KAPC,111,148,130,130,130,135,-5,3.85%,300
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,700
KAPC,111,148,130,130,130,130,-,-,200
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,130,130,130,130,-,-,0
KAPC,111,148,117,117,117,130,-13,11.11%,500
KAPC,111,148,117,117,117,117,-,-,200
KAPC,111,148,117,117,117,117,-,-,0
KAPC,111,148,117,117,117,117,-,-,0
KAPC,111,148,117,117,117,117,-,-,0
KAPC,111,148,117,117,117,117,-,-,0
KAPC,111,148,117,117,117,117,-,-,0
KAPC,111,148,125,125,125,117,8,6.40%,300
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,100
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,700
KAPC,111,148,125,125,125,125,-,-,900
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,120,120,120,125,-5,4.17%,200
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,125,125,125,120,5,4.00%,"1,200"
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,120,120,120,125,-5,4.17%,200
KAPC,111,148,120,120,120,120,-,-,400
KAPC,111,148,120,120,120,120,-,-,400
KAPC,111,148,120,120,120,120,-,-,400
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,100
KAPC,111,148,120,120,120,120,-,-,500
KAPC,111,148,125,125,125,120,5,4.00%,"1,200"
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,120,120,120,125,-5,4.17%,200
KAPC,111,148,120,120,120,120,-,-,400
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,300
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,125,125,125,120,5,4.00%,"1,600"
KAPC,111,148,125,125,125,125,-,-,"1,400"
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,125,125,125,125,-,-,0
KAPC,111,148,120,120,120,125,-5,4.17%,200
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,100
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,120,120,120,120,-,-,0
KAPC,111,148,118,118,118,120,-2,1.69%,"1,500"
KAPC,111,148,118,118,118,118,-,-,0
KAPC,111,148,118,118,118,118,-,-,0
KAPC,111,148,118,118,118,118,-,-,0
KAPC,111,148,118,118,118,118,-,-,0
KAPC,111,148,118,118,118,118,-,-,0
KAPC,111,148,118,118,118,118,-,-,0
KAPC,111,148,118,118,118,118,-,-,100
